TIENDA_ID,AÑO,MES,VENTA_TOTAL
367,2024,12,983076.31
650,2023,5,983080.48
631,2024,6,983171.8
596,2023,2,983230.4
904,2024,1,983261.71
280,2024,6,983263.77
183,2023,11,983276.94
298,2023,4,983298.09
955,2023,2,983338.69
108,2023,9,983450.31
793,2023,9,983519.38
216,2023,4,983537.59
202,2023,5,983544.56
523,2024,11,983590.35
192,2024,1,983720.19
317,2023,1,983804.95
564,2023,1,983922.35
279,2023,3,983962.38
610,2023,4,983965.58
328,2024,5,983973.37
112,2023,10,983988.3
476,2023,8,984002.91
357,2024,6,984057.26
705,2023,6,984084.95
357,2024,1,984127.64
904,2024,2,984233.8
196,2024,12,984342.18
324,2024,11,984381.08
126,2024,2,984454.29
150,2024,2,984577.51
202,2024,4,984650.43
344,2023,2,984693.15
556,2023,11,984861.64
577,2023,9,984992.12
183,2024,11,985031.62
1045,2024,1,985054.78
578,2023,5,985116.93
405,2024,7,985150.55
274,2023,3,985173.05
583,2023,10,985193.32
492,2023,9,985230.57
475,2023,9,985234.81
634,2024,4,985563.17
139,2023,1,985582.13
552,2024,5,985691.67
468,2023,12,985703.51
889,2023,8,985831.93
515,2023,3,985905.7
277,2024,6,985943.26
762,2024,2,985966.63
998,2023,11,985975.48
293,2024,11,986079.69
1038,2023,12,986145.71
671,2023,1,986253.33
41,2023,5,986298.67
806,2023,7,986298.74
523,2024,3,986319.85
423,2023,11,986327.56
968,2023,9,986419.56
714,2024,1,986481.76
970,2023,2,986500.39
857,2024,11,986698.75
635,2024,1,986738.31
769,2024,2,986849.61
778,2023,5,986852.71
779,2023,6,986901.12
836,2024,5,986914.28
199,2024,5,986916.19
563,2023,12,987014.92
36,2023,1,987016.47
682,2024,3,987035.02
971,2023,12,987062.01
245,2023,5,987085.68
664,2023,9,987234.99
410,2023,8,987303.47
257,2023,2,987343.84
351,2023,6,987748.59
152,2024,1,987785.65
241,2024,4,987802.46
197,2023,3,987804.26
387,2024,7,987845.36
282,2023,11,987860.26
963,2024,4,987897.49
81,2024,1,987924.94
318,2023,11,987938.1
35,2024,7,987975.18
568,2024,3,988030.85
201,2023,6,988033.73
151,2024,7,988046.23
47,2024,3,988069.79
941,2024,4,988186.14
506,2023,1,988197.09
131,2024,6,988248.83
638,2023,9,988281.39
1027,2024,3,988351.14
515,2024,1,988351.75
475,2024,7,988363.47
582,2023,10,988375.97
99,2023,12,988378.38
187,2023,2,988387.84
766,2023,12,988388.52
780,2023,11,988389.52
989,2023,2,988411.6
153,2024,11,988444.52
311,2024,1,988531.31
807,2023,3,988562.22
377,2023,10,988579.32
28,2023,6,988597.19
738,2023,12,988612.31
963,2024,3,988677.3
462,2024,7,988702.28
288,2024,5,988856.41
168,2023,10,988890.52
427,2024,11,988892.99
1000,2023,8,988957.31
988,2023,2,989216.63
427,2023,11,989277.37
986,2023,10,989280.88
565,2024,4,989295.13
668,2024,4,989305.58
274,2024,3,989368.76
1025,2024,2,989375.56
776,2023,10,989418.77
1021,2024,5,989433.4
553,2023,2,989454.45
636,2023,9,989576.51
1025,2023,10,989589.77
404,2023,1,989592.41
1050,2024,2,989660.62
286,2023,7,989669.23
366,2024,4,989711.94
568,2023,12,989816.77
766,2023,10,989872.08
241,2023,11,989910.31
190,2023,11,989922.26
439,2023,2,989933.14
93,2023,8,989972.94
453,2023,9,990038.75
546,2024,3,990079.29
1046,2023,1,990120.99
229,2024,4,990183.89
285,2024,12,990245.16
998,2023,2,990300.31
344,2023,7,990370.39
823,2024,5,990380.3
359,2023,8,990399.15
145,2023,4,990419.16
970,2023,10,990450.87
99,2024,1,990483.86
538,2023,5,990516.26
66,2023,11,990526.52
359,2023,6,990598.9
180,2023,5,990620.92
238,2024,11,990676.28
278,2023,3,990714.01
254,2023,3,990794.08
609,2023,10,990797.31
1049,2023,6,991029.57
783,2024,11,991128.07
624,2023,11,991133.66
588,2024,2,991160.55
14,2024,1,991191.5
704,2024,6,991247.21
954,2023,1,991301.87
66,2023,2,991310.64
254,2024,7,991374.67
262,2023,8,991397.46
877,2023,1,991450.25
745,2023,8,991536.9
492,2023,7,991678.02
7,2023,7,991954.01
883,2024,4,991957.75
650,2024,3,991990.63
390,2023,2,992008.72
329,2023,9,992034.31
286,2024,3,992079.65
244,2024,6,992176.78
12,2024,3,992250.41
990,2024,11,992345.72
505,2024,4,992364
755,2024,11,992375.81
752,2024,2,992384.81
477,2024,1,992434.14
280,2023,7,992439.61
153,2024,4,992451.32
278,2024,2,992512.51
277,2023,9,992532.13
169,2023,4,992564.25
257,2023,11,992575.13
668,2024,2,992604.11
193,2023,10,992607.95
411,2024,5,992714.56
645,2024,3,992809.33
248,2024,5,992819.5
231,2023,11,992838.78
69,2023,5,992905.08
519,2023,12,992909.93
70,2023,10,992923.33
1055,2023,11,992932.9
1003,2023,3,992953.43
350,2023,1,992956.47
497,2024,11,993012.51
885,2023,1,993090.53
77,2023,11,993249.24
766,2024,3,993257.71
681,2023,12,993308.25
405,2024,6,993354.57
596,2024,4,993448.99
583,2024,3,993505.6
401,2023,4,993527.07
555,2023,3,993565.52
723,2023,9,993624.09
69,2023,4,993650.84
304,2024,7,993679.01
1021,2023,10,993691.57
635,2023,10,993724.82
352,2024,2,993764.79
527,2024,3,993774.86
971,2024,4,993840.45
69,2023,12,993855.54
896,2023,10,993875.53
315,2023,2,993910.64
192,2023,1,993930.76
510,2024,6,993941.7
485,2024,4,994065.52
294,2023,10,994144.49
780,2023,5,994155.32
702,2023,7,994175.26
597,2024,1,994229.09
702,2023,6,994292.97
392,2023,4,994297.58
928,2024,7,994328
362,2023,11,994338.38
1050,2023,6,994372.2
198,2023,7,994372.24
777,2024,11,994438.19
244,2023,10,994502.05
715,2023,8,994547.13
487,2023,5,994630.54
1022,2023,9,994697.02
702,2024,11,994743.19
383,2023,2,994846.7
138,2024,11,994866.95
230,2024,11,995077.08
520,2023,1,995079
813,2023,8,995174.94
780,2023,3,995178.08
1023,2024,2,995195.56
724,2024,5,995204.58
448,2023,4,995255.74
402,2023,11,995338.26
725,2024,4,995383.37
936,2023,10,995390.15
922,2023,2,995420.18
373,2024,11,995422.28
351,2024,6,995449.96
16,2023,5,995501.34
1045,2023,8,995515.73
561,2024,1,995546.68
647,2023,2,995582.83
879,2023,11,995675.62
434,2023,7,995744.81
932,2023,4,995840.53
156,2023,2,995973.89
1033,2024,4,995998.79
807,2023,11,995999.58
420,2023,7,996002.12
806,2023,11,996003.29
415,2024,7,996035.95
968,2023,7,996100.4
704,2023,5,996244.42
12,2023,12,996400.99
895,2024,4,996404.92
741,2023,12,996420.75
596,2023,1,996459.82
230,2023,10,996474.2
1003,2023,4,996490.23
359,2024,3,996494.51
178,2023,8,996498.27
727,2024,3,996514.38
357,2024,3,996533.85
926,2023,10,996662.89
538,2024,2,996783.07
127,2024,6,996829.5
620,2023,8,996853.1
95,2024,2,996894.86
993,2023,2,996958.9
595,2023,2,996963.36
90,2023,3,996998.31
415,2023,4,997037.47
554,2024,12,997092.52
501,2023,3,997112.08
968,2024,5,997119.7
203,2024,5,997172.88
638,2023,8,997183.34
582,2024,7,997185.85
524,2023,3,997190.08
633,2023,11,997287.95
27,2024,5,997394.62
704,2024,7,997394.98
43,2023,9,997429.67
583,2024,4,997445.67
961,2023,2,997468.68
244,2023,12,997500.56
741,2024,2,997636.47
681,2024,4,997689.59
936,2023,3,997824
664,2023,7,997864.07
821,2024,6,997903.12
666,2023,12,997920.4
180,2023,10,998007.83
973,2023,2,998043.48
908,2024,4,998165.07
469,2024,4,998179.87
716,2023,3,998231.07
664,2024,7,998248
921,2024,6,998272.92
125,2024,11,998275.62
609,2023,12,998293.98
672,2023,3,998310.62
1021,2023,12,998352.55
549,2024,11,998376.58
340,2024,7,998457.07
912,2023,3,998478.14
359,2023,12,998499.46
990,2024,3,998528.13
124,2024,2,998547.31
580,2023,11,998554.65
748,2023,4,998743.17
383,2023,11,998768.08
97,2023,6,998804.1
727,2023,6,998951.4
897,2024,3,998956.1
679,2023,7,998956.3
163,2023,8,998986.76
362,2023,5,999090.94
1055,2024,3,999132.01
103,2023,12,999134.65
774,2024,11,999175.34
961,2023,1,999428.64
230,2023,5,999455.45
561,2023,5,999549.95
438,2024,2,999593.95
766,2024,11,999687.4
351,2024,7,999752.53
692,2023,5,999902.45
152,2023,3,999991.06
878,2023,9,999993.19
91,2023,3,1000003.36
129,2023,9,1000090.69
756,2023,7,1000155.13
280,2024,4,1000159.29
986,2024,4,1000177
583,2024,1,1000211.34
896,2023,5,1000250.89
1025,2023,4,1000471.79
789,2024,7,1000557.17
406,2023,5,1000566.83
1050,2023,5,1000580.47
8,2024,4,1000639.1
14,2023,8,1000711.91
542,2023,6,1000848.6
22,2024,6,1000879.48
594,2023,9,1000940.45
915,2023,4,1000977.88
1004,2023,11,1001034.03
256,2024,5,1001045.79
778,2023,10,1001048.56
115,2023,5,1001087.88
267,2024,7,1001095.51
569,2024,11,1001097.51
925,2023,4,1001114.07
676,2023,1,1001134.13
286,2023,9,1001152.63
717,2024,5,1001190.72
359,2023,7,1001195.81
885,2024,1,1001243.3
227,2023,11,1001262.62
139,2023,4,1001280.37
298,2024,4,1001316.89
936,2023,11,1001383.22
549,2023,6,1001433.37
252,2023,11,1001463.86
156,2024,2,1001512.7
538,2023,11,1001529.02
25,2024,11,1001548.24
806,2024,1,1001619.19
383,2023,1,1001639.11
274,2024,4,1001667.4
559,2023,4,1001691.57
8,2023,10,1001714.01
244,2023,2,1001752.02
932,2023,3,1001787.94
1000,2024,11,1001791.14
984,2023,2,1001796.28
198,2023,9,1001834.44
482,2024,3,1001849.81
489,2023,6,1001867.48
999,2024,5,1001872.81
16,2023,4,1001935.63
262,2023,12,1001975.09
1009,2024,7,1002126.51
510,2023,8,1002130.1
427,2024,2,1002140.62
427,2024,4,1002186.99
93,2023,6,1002295.84
979,2023,11,1002545.76
760,2023,10,1002598.07
379,2023,3,1002663.71
609,2024,11,1002671.72
561,2024,6,1002714.99
678,2023,8,1002753.84
311,2023,2,1002768.14
406,2023,12,1002793.28
952,2024,1,1002840.98
44,2024,6,1002869.38
8,2024,3,1002880.49
650,2024,4,1003015.05
703,2024,2,1003026.23
998,2024,1,1003041.22
502,2023,12,1003112.86
93,2023,7,1003134.76
3,2024,11,1003146.3
625,2024,7,1003151.58
158,2024,2,1003167.54
613,2023,10,1003198.09
216,2023,10,1003475.65
762,2023,4,1003478.65
446,2023,6,1003567.48
370,2024,1,1003630.07
628,2023,7,1003747.82
170,2023,9,1003913.94
741,2023,10,1003971.08
69,2024,4,1003983.25
690,2024,2,1004013.27
583,2024,11,1004050.17
431,2024,6,1004108.03
343,2023,2,1004111.84
252,2024,3,1004179.38
583,2023,7,1004245.19
213,2023,1,1004275.22
192,2024,2,1004376.63
779,2023,7,1004396.9
190,2023,8,1004430.5
906,2024,12,1004451.39
354,2023,2,1004543.86
154,2023,9,1004587.64
875,2023,9,1004650.37
805,2024,5,1004652.65
368,2023,10,1004663.57
1051,2023,3,1004694.84
8,2024,11,1004713.86
277,2024,3,1004715.71
449,2024,11,1004831.05
986,2024,1,1004843.56
501,2024,11,1004930.88
617,2024,2,1004961.74
958,2023,2,1004990.56
324,2023,2,1005002.39
889,2023,9,1005051.03
158,2024,4,1005181.62
1023,2023,2,1005252.11
875,2024,7,1005253.92
415,2024,4,1005320.56
419,2023,1,1005324.32
302,2023,2,1005350.77
939,2024,5,1005374.78
294,2023,12,1005383.58
68,2023,11,1005402.57
442,2024,5,1005419.07
886,2023,4,1005427.65
7,2024,6,1005535.82
26,2024,5,1005581.89
951,2024,2,1005642.3
671,2023,11,1005760.59
180,2024,11,1005865.12
884,2024,4,1005921.38
1053,2024,7,1006088.57
580,2023,1,1006290.93
150,2024,1,1006477.12
517,2023,9,1006555.86
153,2024,6,1006585.79
597,2024,2,1006694.08
760,2024,4,1006760.51
23,2024,7,1006866.04
246,2024,5,1006869.62
954,2024,2,1006902.64
884,2023,3,1006981.85
252,2024,11,1007067.2
383,2024,2,1007077.48
536,2023,6,1007168.07
1004,2023,4,1007172.52
777,2024,4,1007177.26
785,2023,6,1007194.59
441,2024,3,1007208.41
590,2024,5,1007239.81
483,2023,10,1007270.14
303,2024,2,1007418.79
161,2023,11,1007441.03
628,2023,8,1007578.14
731,2024,7,1007713.49
99,2024,2,1007718.55
201,2023,8,1007764.76
192,2023,11,1007796.39
951,2023,10,1007831.2
241,2023,10,1007882.09
112,2023,3,1007929.1
362,2024,2,1008015.72
53,2024,1,1008108.28
363,2023,5,1008179.1
470,2024,5,1008224.19
48,2023,2,1008342.68
506,2023,9,1008404.29
41,2023,9,1008437.69
46,2023,8,1008473.9
563,2023,5,1008672.19
934,2023,3,1008674.36
806,2023,8,1008681.59
383,2023,5,1008732.18
879,2023,7,1008764.43
373,2024,2,1008818.81
99,2024,11,1008819.25
502,2023,7,1008825.28
245,2023,12,1008837.71
431,2023,12,1008846.45
293,2023,3,1008861.4
303,2023,11,1008987
722,2024,11,1009120.34
514,2024,7,1009146.94
329,2023,6,1009149.76
682,2024,11,1009181.77
391,2024,1,1009226.21
653,2023,6,1009293.21
546,2023,4,1009329.34
501,2023,12,1009365.81
47,2023,6,1009408.87
2,2024,11,1009469.21
505,2023,7,1009470.26
502,2024,2,1009567.94
1055,2023,5,1009590.56
650,2023,6,1009597.16
183,2024,2,1009718.39
257,2023,1,1009825.49
54,2023,2,1009917.34
185,2023,4,1010009.14
937,2023,8,1010019.43
1028,2023,2,1010092.18
690,2023,5,1010128.26
772,2023,5,1010156.85
741,2023,6,1010292.17
582,2024,6,1010345.71
650,2023,3,1010360.09
702,2024,4,1010391.08
795,2024,7,1010470.29
813,2024,3,1010515.58
600,2023,3,1010531.73
457,2023,7,1010590.59
1001,2023,10,1010591.28
127,2023,8,1010607.36
979,2023,10,1010610.12
450,2023,11,1010638.67
418,2023,1,1010703.49
990,2024,1,1010713.8
293,2024,2,1010715.97
617,2023,3,1010733.97
344,2023,8,1010741.31
1000,2024,4,1010795.26
778,2023,12,1010844.4
938,2023,11,1010881.17
254,2024,4,1011039.38
267,2023,3,1011068.56
351,2024,5,1011086.39
30,2023,5,1011105.26
1009,2023,5,1011161.17
936,2024,4,1011275.93
780,2023,4,1011359.93
764,2023,3,1011494.86
273,2023,1,1011539.88
238,2024,4,1011634.34
772,2024,7,1011635.23
578,2023,12,1011692.12
338,2024,3,1011793.67
883,2023,5,1011843.02
549,2023,3,1011855.68
541,2023,11,1011858.93
951,2023,11,1011885.44
546,2024,6,1011893.49
937,2024,4,1011937.24
599,2024,3,1012015.34
335,2024,7,1012026.53
908,2024,1,1012102.42
391,2024,7,1012127.46
99,2023,1,1012137.12
91,2023,11,1012189.45
896,2023,11,1012199.13
752,2023,11,1012265.74
1055,2024,11,1012406.94
747,2023,8,1012590.53
725,2023,9,1012595.53
741,2024,11,1012604.89
352,2023,11,1012706.69
393,2024,2,1012802.79
476,2024,7,1013052.35
679,2023,8,1013102.04
597,2024,11,1013111.94
320,2024,2,1013118.91
150,2024,3,1013125.16
769,2024,1,1013223.26
59,2024,1,1013240.39
28,2024,7,1013319.73
112,2023,12,1013396.48
734,2023,2,1013434.63
329,2023,7,1013492.8
922,2023,1,1013498.65
910,2023,2,1013509.79
879,2023,6,1013568.88
432,2023,3,1013613.17
13,2024,2,1013642.89
596,2023,12,1013755.47
519,2023,6,1013834.65
350,2023,2,1013863.41
545,2023,9,1013875.1
879,2023,12,1013885.02
21,2023,2,1013901.14
475,2023,7,1013984.76
610,2023,6,1013993.25
28,2024,6,1014024.05
465,2023,6,1014045.6
645,2024,7,1014099.77
1009,2023,8,1014107.57
545,2024,5,1014251.11
459,2023,11,1014329.62
925,2023,3,1014385.23
253,2024,7,1014388.85
329,2024,5,1014456.38
951,2024,11,1014590.96
1050,2023,8,1014628.57
967,2023,4,1014730.08
248,2023,7,1014764.4
702,2024,1,1014869.27
675,2024,6,1014870.18
1000,2023,12,1014912.14
559,2023,10,1014929.69
434,2023,6,1014932.23
589,2024,2,1014934.78
133,2023,11,1015124.1
895,2024,3,1015158.2
128,2024,5,1015173.05
890,2023,9,1015215.03
937,2024,3,1015234.63
707,2024,2,1015240.19
833,2024,11,1015288.26
478,2024,11,1015302.44
883,2023,10,1015332.02
216,2023,5,1015456.96
377,2024,1,1015467.89
805,2024,11,1015570.07
772,2023,1,1015580.35
878,2024,5,1015614.39
492,2023,8,1015662.83
678,2023,12,1015726.05
967,2023,11,1015753.99
617,2023,10,1015811.16
596,2024,1,1015869.23
35,2023,6,1015907.75
896,2024,3,1015921.1
904,2023,11,1016164.73
394,2023,3,1016185.34
806,2023,10,1016197.27
347,2024,6,1016291.48
944,2023,1,1016313.31
380,2023,7,1016351.12
1040,2024,2,1016447.86
208,2024,1,1016456.42
193,2024,7,1016503.06
758,2024,11,1016537.68
523,2023,3,1016641.89
338,2023,9,1016683.54
719,2023,1,1016730.32
691,2024,6,1016733.38
283,2023,3,1016744.27
158,2023,4,1016801.97
875,2023,12,1016888.66
166,2024,11,1016929.81
229,2023,6,1016959.12
385,2023,2,1017066.59
597,2023,1,1017110.77
1051,2024,2,1017129.4
158,2023,11,1017284.33
423,2024,11,1017336.7
958,2023,1,1017357.2
760,2023,4,1017412.57
327,2023,1,1017426.5
613,2024,11,1017484.54
304,2024,6,1017574.74
379,2023,5,1017636.46
990,2024,4,1017671.74
340,2024,6,1017752.18
399,2023,8,1017787.04
22,2024,3,1017865.91
914,2023,1,1017877.02
161,2023,12,1017878.05
80,2024,5,1017947.7
68,2024,11,1018026.9
394,2024,11,1018085.2
875,2023,6,1018116.64
267,2023,5,1018178.77
59,2023,10,1018227.29
610,2023,8,1018309.36
773,2023,3,1018334.44
214,2023,2,1018349.25
939,2023,9,1018381.27
197,2023,12,1018478.25
366,2024,7,1018696.21
438,2023,7,1018729.69
492,2024,6,1018766.68
650,2024,11,1018875.17
879,2023,9,1018894.3
370,2023,12,1018895.81
491,2023,11,1018997.32
483,2024,2,1019008.38
1055,2024,4,1019052.12
668,2023,10,1019092.83
468,2024,4,1019116.1
52,2024,5,1019129.01
564,2024,11,1019147.62
465,2024,1,1019182.58
719,2023,11,1019203.44
910,2024,2,1019217.66
643,2024,6,1019424.77
152,2023,4,1019429.41
183,2024,1,1019453.84
479,2023,6,1019463.71
407,2024,4,1019468.55
277,2023,6,1019509.95
1038,2024,7,1019559.74
114,2023,4,1019634.19
25,2023,1,1019649.41
990,2023,12,1019659.11
1027,2023,12,1019701.42
238,2024,2,1019830.67
161,2023,2,1019833.28
526,2023,7,1019835.17
668,2023,4,1019935.2
564,2023,10,1019980.81
675,2024,5,1019983.93
580,2024,11,1020000.4
357,2023,12,1020151.1
201,2024,11,1020179.29
579,2024,5,1020266.15
153,2024,3,1020280.95
573,2024,7,1020287.17
526,2023,8,1020291.22
263,2023,6,1020315.66
388,2023,7,1020380.46
406,2023,6,1020381.43
682,2024,6,1020410.99
483,2023,2,1020559.71
490,2024,6,1020566.92
171,2024,6,1020585.52
442,2023,11,1020624.67
761,2024,7,1020624.95
583,2023,6,1020634.44
667,2023,8,1020692.39
253,2023,7,1020700.34
963,2023,10,1020707.41
469,2024,11,1020755.96
875,2023,7,1020819.28
452,2024,5,1020823.44
23,2023,8,1020834.62
171,2023,1,1020879.08
393,2023,11,1020895.63
1012,2023,12,1020929.17
482,2023,4,1021022.98
543,2023,2,1021033.24
483,2023,11,1021089.44
471,2024,5,1021117.32
252,2023,5,1021153.03
764,2024,1,1021186.04
298,2024,11,1021253.58
536,2023,7,1021287.38
796,2023,8,1021354.92
395,2024,11,1021400.36
496,2023,11,1021473.19
438,2023,8,1021551.14
897,2024,1,1021602.5
197,2024,7,1021640.35
568,2024,11,1021721.31
519,2024,7,1021879.08
596,2024,5,1021879.34
485,2023,9,1021881.78
671,2023,4,1021910.22
187,2023,1,1022011.42
76,2024,5,1022045.91
1040,2023,11,1022065.3
318,2024,2,1022107.8
97,2024,11,1022111.92
899,2024,6,1022129.33
733,2024,4,1022304.15
593,2024,3,1022350.12
150,2023,8,1022367.38
137,2023,12,1022482.79
389,2024,1,1022580.46
190,2023,10,1022594.5
963,2023,8,1022603.1
370,2023,3,1022725.77
1000,2024,3,1022743.34
83,2024,2,1022761.13
883,2024,3,1022805.62
231,2023,1,1022820.82
938,2023,3,1022862.76
453,2024,7,1022878.88
48,2023,10,1022885.5
453,2024,6,1022999.31
248,2023,9,1023030.88
970,2023,1,1023112.08
166,2024,1,1023178.1
1009,2023,12,1023225.51
881,2023,9,1023309
70,2024,4,1023350.96
26,2023,7,1023398.56
279,2023,10,1023439.71
937,2023,10,1023563.88
143,2024,7,1023620.66
983,2024,11,1023644.87
639,2024,2,1023712.68
114,2023,5,1023721.29
884,2023,10,1023725.09
410,2023,5,1023730.66
932,2024,4,1023735.27
921,2024,7,1023802.27
245,2024,5,1023825.01
406,2024,7,1023825.26
283,2023,4,1023844.36
689,2023,6,1023929.41
1001,2024,11,1023949.45
335,2024,4,1023991.52
678,2024,3,1024019.34
1055,2023,10,1024020.08
426,2023,9,1024050.64
178,2023,5,1024070.88
620,2023,7,1024077.69
719,2023,2,1024159.87
897,2024,4,1024213.82
202,2023,11,1024218.41
764,2023,5,1024242.43
764,2024,2,1024259.4
548,2023,10,1024353.99
267,2023,4,1024600.46
500,2023,7,1024649.17
282,2024,1,1024666.07
277,2023,8,1024810.89
59,2023,1,1024821.01
442,2023,9,1024843.1
193,2023,1,1024883.57
563,2024,1,1024940.5
506,2024,5,1024974.84
564,2024,2,1025039.69
681,2024,7,1025070.63
953,2023,2,1025084.33
548,2023,1,1025150.31
62,2024,5,1025195.06
594,2023,4,1025282.6
419,2023,2,1025293.14
116,2023,1,1025352.29
609,2023,4,1025403.48
897,2023,5,1025440.89
885,2024,2,1025480.04
69,2024,3,1025523.31
327,2023,2,1025593.31
748,2024,3,1025640.98
283,2024,7,1025679.57
230,2023,11,1025699.47
536,2024,6,1025721.87
932,2023,10,1025811.04
503,2024,3,1025823.1
479,2023,5,1025843.92
156,2023,11,1025912.86
48,2024,1,1026005.71
193,2023,2,1026018.34
1049,2023,8,1026045.74
481,2024,6,1026051.37
526,2023,9,1026117.35
118,2024,7,1026303.89
487,2023,8,1026354.6
706,2023,5,1026384.79
877,2023,5,1026426.69
624,2023,3,1026568.01
939,2024,7,1026588.73
899,2023,1,1026637.08
22,2024,7,1026862.27
925,2024,2,1026971.18
1027,2024,6,1027011.86
422,2023,3,1027051.01
1033,2023,4,1027055.38
501,2023,8,1027077.11
748,2023,6,1027079.02
410,2023,9,1027094.52
549,2023,10,1027100.56
697,2024,4,1027258.38
78,2024,6,1027301.94
164,2024,2,1027434.99
638,2024,7,1027454.48
127,2023,7,1027476.81
133,2024,1,1027485.02
609,2024,4,1027530.41
549,2023,5,1027552.11
1025,2024,4,1027562.58
503,2023,1,1027646.65
877,2023,11,1027759.42
1000,2023,5,1027762.57
192,2024,11,1027833.44
878,2023,7,1027864.69
241,2023,3,1027950.6
580,2023,3,1028018.9
681,2023,6,1028034.64
689,2023,5,1028045.69
1015,2023,9,1028083.02
335,2023,2,1028103.5
603,2023,6,1028280.4
1056,2023,2,1028303.09
613,2023,5,1028373.21
197,2023,4,1028385.9
1038,2023,7,1028417.03
60,2023,5,1028445.27
138,2024,7,1028477.54
996,2023,4,1028477.89
883,2024,1,1028479.35
908,2024,3,1028541.27
305,2024,4,1028606.89
449,2024,1,1028629.67
666,2024,11,1028709.77
780,2024,1,1028726.82
294,2024,3,1028824.99
967,2024,2,1028837.65
550,2023,2,1028861.44
12,2024,1,1028894.8
1049,2023,10,1028896.74
263,2024,1,1028900.02
192,2023,4,1028931.31
34,2023,12,1029005.85
671,2023,3,1029027.49
274,2023,10,1029032.75
998,2024,11,1029039.9
1024,2024,7,1029044.69
613,2023,6,1029343.28
993,2023,1,1029370.19
611,2023,3,1029400.93
979,2023,8,1029436.68
514,2023,9,1029473.31
401,2023,11,1029503.67
